"964-1" "964-10" "964-11" "964-12" "964-13" "964-14" "964-15" "964-2" "964-3" "964-4" "964-5" "964-6"
"77480" 23007 9133 18990 20717 10428 13733 20548 45592 15045 15326 16183 73848
"77485" 1 1 1 0 0 3 0 0 0 0 0 0
"77490" 28 5 34 31 20 19 32 59 39 41 27 139
"77505" 719 237 635 704 251 389 416 1488 502 378 527 1886
"77519" 7681 2995 6438 6649 3194 3911 5808 16186 4686 5178 5150 23501
"77521" 71 49 72 100 21 26 48 168 81 31 59 307
"77522" 0 0 3 0 0 0 2 9 2 1 2 7
"77531" 147 55 103 130 51 79 103 306 110 91 165 322
"77532" 1732 555 1392 1403 623 837 1217 3391 1050 852 1166 4672
"77552" 3736 1446 3073 3599 1716 2009 2989 7085 2284 2585 2162 12835
"77559" 9784 4833 10255 11803 4868 6678 9815 20373 6468 7228 7989 36937
"77569" 529 125 370 242 160 165 304 1036 262 318 246 1425
"77573" 7977 3048 6453 6556 3670 3682 5751 14205 4064 4974 4827 25431
"77574" 5054 2294 4541 5745 2456 3036 3922 10582 3268 3795 3510 17685
"77577" 166 34 69 92 40 68 92 192 77 81 93 390
"77578" 3728 1549 3322 3376 1496 2051 3070 7542 2264 2437 2827 11711
"77579" 1453 541 1209 1126 560 561 823 2720 842 755 698 4203
"77580" 47 9 27 25 12 18 28 77 38 23 18 64
"77582" 6864 2906 5573 6525 2883 3064 4983 12999 4117 4196 4613 23853
"77583" 21 2 7 18 6 4 6 25 15 4 6 23
"77590" 905 239 638 582 376 356 539 1648 513 475 474 2199
"77591" 6751 2966 6050 6988 3435 3667 5677 12865 4064 4839 4534 23668
"77593" 6059 2414 4766 5526 2501 2915 4236 12778 3518 3414 4118 17533
"77595" 338 115 343 386 114 219 248 663 289 191 271 972
"77596" 12 6 10 30 4 392 10 18 7 4 4 41
"77604" 3036 926 2652 2309 886 1579 2039 6171 1961 1786 1931 7958
"77605" 8662 4116 8851 9766 4882 4530 7140 14281 4423 6186 5730 30263
"77609" 33 10 15 34 12 15 16 46 18 14 21 90
"77613" 469 119 285 353 144 177 197 752 260 251 286 1189
"77619" 561 348 795 1719 492 773 824 1301 393 769 772 3551
"77622" 3051 1251 2769 2852 1284 1612 2273 5663 1471 1875 1857 9678
"77626" 7838 3328 6770 7094 3483 3682 5388 14956 4520 4867 5189 23398
"77627" 2 0 0 2 2 1 2 0 3 1 1 1
"77629" 10 5 2 8 3 1 2 4 0 0 10 20
"77630" 114 28 38 106 64 74 64 233 50 71 81 382
"77632" 112 44 34 119 64 64 28 165 115 72 58 466
"77633" 21 12 66 25 7 28 29 60 31 32 26 116
"77634" 2987 1137 3045 2895 1370 1930 2470 6869 2077 1990 1963 9449
"77644" 9191 3663 7182 8038 3778 4270 6595 16852 5325 5526 6555 29035
"77647" 154 46 144 117 51 57 75 291 121 73 91 360
"77652" 2649 971 2076 2438 1134 1214 1936 5381 1435 1620 1591 8232
"77669" 4 4 5 3 9 2 0 18 3 8 2 10
"77673" 0 0 0 0 0 0 0 0 0 0 0 0
"77674" 0 0 0 0 0 0 0 0 0 0 0 2
"77682" 0 0 0 0 3 0 0 2 3 0 2 3
"77683" 8548 3561 7344 8196 3795 4279 7011 15568 4981 5369 5338 26766
"77684" 0 0 0 0 0 0 0 0 0 0 0 0
"77697" 3208 983 1742 2288 1163 1256 2141 5949 1608 1604 1757 9948
"77701" 0 0 0 1 0 0 1 0 2 1 0 4
"77704" 0 0 0 0 0 0 0 0 0 0 0 0
"77705" 0 0 0 0 0 0 2 2 0 0 0 0
"77706" 0 0 2 0 0 0 2 3 1 1 1 6
"77717" 47 8 57 49 33 44 25 91 19 32 35 145
"77721" 6188 2514 5861 6025 2932 3331 4838 12080 3243 4144 3764 20895
"77727" 30 7 27 33 12 18 17 33 17 26 19 81
"77733" 4010 1746 4017 4238 2098 2633 3789 8168 2534 2887 3152 15614
"77739" 269 86 141 196 107 107 116 430 107 107 263 521
"77744" 1968 897 1948 1557 975 1054 1485 3398 1174 1410 1252 6206
"77763" 0 0 9 0 0 0 0 0 0 0 0 2
"77766" 2997 1173 2251 2588 1233 1436 2216 5622 1436 1673 1697 9152
"77767" 3 0 8 7 3 2 4 21 3 3 7 13
"77771" 61 17 30 32 21 28 24 92 31 44 27 109
"77772" 110 45 112 102 49 84 90 227 86 60 84 438
"77777" 5551 2157 4066 4671 2502 2759 3896 12277 3085 3002 3460 13970
"77781" 6204 2135 4923 5331 2490 2810 4162 13424 3761 3585 4049 17721
"77782" 1662 617 1267 1342 622 570 1057 3131 977 919 1017 4243
"77794" 187 66 159 142 62 69 116 323 96 122 97 574
"77798" 0 0 3 2 0 1 0 4 1 1 0 12
"77799" 254 59 178 164 107 127 159 476 134 108 126 601
"77803" 10125 6663 18726 13998 8547 10767 13875 23087 7509 10642 8062 55176
"77805" 3635 1378 3093 3027 1486 1818 3005 6723 2197 2474 2298 10704
"77809" 7315 3037 5152 7330 3556 3421 5611 13299 3967 4786 4675 25469
"77827" 215 67 226 215 96 107 139 416 164 148 142 672
"77832" 2089 791 1820 2096 871 1154 1650 4056 1247 1361 1321 6690
"77836" 8 3 15 5 4 4 11 12 1 12 4 54
"77853" 8068 3259 6569 7048 3303 3885 5809 15626 4889 4971 5501 24981
"77862" 5815 2427 5203 5502 2745 3368 4458 10624 2977 4023 3386 18823
"77864" 1529 470 1155 1312 611 635 1308 2928 1068 890 1070 4089
"77875" 168 67 80 130 70 57 85 247 68 95 115 435
"77877" 4560 1596 3817 4183 1864 2368 3316 9579 3368 2559 3047 14753
"77883" 0 0 0 0 0 0 0 1 0 0 0 0
"77889" 23312 11244 19545 23473 11149 14247 18913 47947 14713 19379 17810 101721
"77891" 29848 15191 27244 34086 15403 16026 21326 56329 15461 22601 20261 106147
"77905" 0 0 0 2 0 0 0 0 0 0 1 0
"77914" 1 0 12 0 0 1 2 3 1 0 0 27
"77918" 1 0 16 0 0 0 0 4 0 0 0 14
"77929" 4980 1971 4399 4998 2239 2676 3883 10093 2984 3342 3422 16556
"77938" 3906 1340 2901 2556 1494 1454 2369 6127 1987 2141 1847 10342
"77940" 2049 874 1595 1915 1020 933 1495 3915 1171 1261 1390 6591
"77945" 207 42 214 124 57 120 139 357 127 82 100 439
"77951" 7447 2941 5439 6506 3156 3332 5554 14490 4138 4447 4799 23256
"77963" 168 31 110 104 55 66 100 304 80 80 57 346
"77974" 387 142 349 356 145 208 268 613 221 325 259 1094
"77975" 7185 2032 4353 4832 2371 2565 4041 13286 3466 3107 3824 20787
"77976" 5207 2883 4925 5423 2887 2849 4835 9737 3762 4437 4141 21344
"77980" 24926 10148 20912 23766 11361 11001 16885 45731 13894 14750 15112 88929
"77987" 6749 3089 5286 6568 2860 3524 4639 13830 3743 4466 4740 19988
"77996" 11 3 5 2 2 2 10 9 3 9 8 13
"77998" 1 0 1 0 2 0 0 1 2 0 2 6
"78004" 270 84 274 232 90 161 234 489 213 210 199 1026
"78016" 22 9 39 10 8 13 23 35 19 25 25 72
"78038" 1657 648 1371 1585 759 808 1351 3017 875 1141 1016 6253
"78052" 21 8 12 22 8 9 11 40 8 10 11 71
"78057" 2 0 0 1 0 4 1 1 1 4 2 7
"78062" 24 2 17 14 3 11 6 18 10 18 8 54
"78070" 1321 466 772 1160 503 607 980 2060 902 773 855 3941
"78076" 0 0 0 0 0 0 0 0 0 0 0 0
"78081" 1 0 0 1 0 1 0 0 1 0 0 2
"78088" 20 7 11 2 8 11 21 25 13 12 12 37
"78092" 201 69 164 90 99 53 45 374 58 43 82 362
"78100" 6699 2672 5162 6521 3135 3398 5122 12921 3983 4496 4503 21184
"78118" 0 0 0 0 0 0 0 0 0 0 0 0
"78124" 0 0 0 0 0 0 0 0 0 0 0 0
"78128" 0 0 0 0 0 0 0 0 0 0 0 0
"78134" 1616 544 889 1383 635 618 919 2606 1023 972 907 3517
"78174" 10 0 3 3 2 2 4 6 3 5 2 21
"78177" 2460 951 2570 2526 1117 1521 2084 5397 1430 1813 1621 8325
"78178" 2 1 0 4 0 1 1 2 2 1 0 9
"78185" 15 8 23 15 7 6 21 29 13 13 7 42
"78217" 0 0 0 0 0 0 0 0 0 0 0 3
"78232" 7333 2959 5979 7538 3173 4263 5463 13439 4552 5232 5310 22870
"78239" 0 0 0 0 0 0 0 0 0 0 0 0
"78240" 0 0 0 0 0 0 0 0 0 0 0 0
"78242" 0 1 7 0 0 0 3 1 0 1 0 3
"78243" 1 6 2 0 0 1 1 0 0 0 1 3
"78244" 10606 4551 9692 13465 4774 6679 7673 21000 6629 6544 7725 34919
"78245" 2 1 1 3 0 1 2 3 5 5 5 9
"78246" 11819 5199 10330 12224 5312 6469 9308 21130 6510 9227 7805 40472
"78248" 2349 861 2124 2547 1077 1396 1663 4984 1447 1572 1635 7649
"78249" 49 18 49 5 23 11 53 106 33 20 33 149
"78250" 46 12 31 25 13 14 17 83 36 13 23 103
"78251" 260 93 173 233 80 141 147 537 168 161 177 742
"78252" 302 78 189 210 144 111 123 509 163 144 137 599
"78255" 1638 578 1237 1268 691 651 1085 3179 965 969 1030 5893
"78257" 9 5 8 7 1 2 3 16 8 0 3 22
"78258" 2 0 1 0 0 1 0 2 0 0 0 3
"78266" 5807 2322 5516 5593 2613 3243 4779 11865 3268 4052 3901 20440
"78267" 298 81 229 258 114 131 152 526 244 208 222 838
"78283" 29 5 60 15 16 13 19 43 13 24 5 143
"78284" 86 49 71 113 60 56 77 166 59 64 63 333
"78286" 2140 805 2122 2304 1011 1220 1419 4907 1379 1712 1376 7106
"78287" 7126 2929 5394 6717 3136 3472 5282 13109 4098 4593 4877 23368
"78294" 127614 52871 121384 130394 59587 73579 96394 230236 70646 95270 88762 424369
"78303" 38 21 57 38 20 15 39 61 23 31 30 127
"78304" 5164 2049 4245 4671 2203 2518 3539 8380 2678 3558 3235 16221
"78308" 10037 3699 7851 9966 4101 4510 6077 16930 5453 5945 5896 30958
"78309" 1224 373 1174 892 514 509 798 2063 588 751 655 3993
"78317" 7069 2540 5580 6001 2607 3251 4356 11899 4105 3830 4463 24399
"78321" 2018 440 1000 893 580 764 1220 3360 806 1038 1140 4139
"78323" 4080 1346 3333 3624 1745 1748 2671 7221 2224 2316 2454 11973
"78330" 6057 2772 6320 7789 2984 4063 4998 10648 3721 4916 4539 22451
"78334" 6426 2567 5876 6347 3381 3320 5366 11787 3683 4137 4441 21958
"78339" 21422 8435 17073 19026 10078 10784 15861 41639 13400 13933 12733 70566
"78354" 0 0 0 0 0 0 0 0 0 0 0 0
"78369" 2 4 10 9 1 6 1 5 5 1 1 20
"78372" 2754 1110 2336 2617 1317 1262 2175 4585 1298 2178 1760 9368
"78373" 316 109 200 184 148 204 283 618 318 275 142 1187
"78376" 40 7 28 16 19 18 13 45 20 29 8 65
"78382" 11 3 13 2 1 1 14 38 13 6 5 35
"78388" 20691 8357 16472 21191 9545 11263 13344 37146 12197 14808 13460 71028
"78390" 1 1 8 1 3 0 7 0 0 4 0 16
"78394" 7758 3705 7704 8329 3944 4976 6918 15079 4829 6120 5450 28063
"78405" 84 26 50 107 48 31 54 126 65 74 69 308
"78408" 699 235 475 575 262 252 490 1084 352 478 474 1913
"78412" 3033 1102 2269 2603 1250 1249 1994 5326 1699 1760 1888 9412
"78414" 0 0 1 0 0 0 0 0 1 0 0 0
"78416" 932 257 674 605 289 443 548 1439 534 381 530 2564
"78428" 3466 1737 3362 3448 1984 2223 2886 6296 1887 2845 2557 12855
"78444" 13 2 8 12 11 8 6 26 8 6 5 29
"78455" 6774 2493 5568 6152 2816 3329 4590 12962 4330 4183 4249 20650
"78459" 89 32 77 87 31 54 51 148 61 35 57 187
"78462" 0 0 0 0 0 0 0 0 0 0 0 0
"78465" 3 2 1 4 1 1 2 3 1 0 0 22
"78469" 0 0 0 0 0 0 0 0 0 1 0 0
"78473" 286 80 253 238 86 125 156 528 154 126 175 689
"78478" 0 0 5 2 0 4 0 0 1 3 2 9
"78482" 9 2 10 2 3 7 8 22 6 7 9 29
"78506" 1421 615 1191 1407 744 968 1105 3014 968 992 1022 5094
"78514" 11314 4802 9362 11522 5101 6643 10440 18882 5443 6785 7349 35562
"78521" 15941 6072 12562 14380 6690 7784 10602 32144 9028 8723 9572 49518
"78523" 9780 4351 10276 9730 4816 5020 8784 17864 5597 7011 6816 32701
"78541" 6995 2527 5496 6180 2999 3023 4822 12146 4139 4070 4209 22394
"78552" 0 0 0 3 0 0 0 1 1 1 1 2
"78558" 4050 1210 3017 3510 1146 1816 3183 6702 2214 1967 2816 9708
"78560" 17335 7225 12829 15327 6663 6551 9959 32822 9206 8961 8970 47465
"78575" 6 3 2 6 0 5 4 9 3 9 2 13
"78581" 4329 1920 4191 4783 1895 2443 3334 8647 2516 2916 2854 14965
"78586" 4847 2144 4220 4793 2366 2476 3756 9448 2523 2989 3079 16053
"78593" 32 6 21 13 4 12 14 57 24 13 18 73
"78600" 96 43 123 103 36 89 75 226 109 104 95 351
"78609" 1 0 0 0 0 0 0 0 0 0 0 0
"78610" 7905 3190 7495 7792 3750 4278 6497 14339 4205 5310 4859 24615
"78611" 2514 1009 2041 2214 974 1298 1462 4632 1490 1565 1654 8275
"78617" 49 15 32 54 19 27 34 94 45 32 36 142
"78618" 18982 7382 14942 16042 7874 8523 12669 37051 11068 11023 12913 52396
"78619" 1095 396 811 1030 444 528 644 2418 702 605 681 3328
"78625" 49 11 43 38 11 22 37 67 26 33 32 148
"78631" 0 0 0 0 0 0 0 0 0 0 0 0
"78634" 3 0 1 3 2 0 0 0 0 1 1 4
"78651" 11510 5555 10125 11168 5740 5952 8343 20699 5635 7463 7733 40300
"78653" 3438 1368 2741 3467 1570 1796 2827 5962 1887 1973 2153 10199
"78655" 13212 5348 13249 12700 5541 7326 10238 25448 7437 8318 8252 41859
"78656" 9492 3554 8025 8692 4085 4857 6744 17780 5667 6101 6160 28108
"78658" 5626 2085 4092 4728 2291 2519 3614 10448 2888 2646 3029 14655
"78668" 902 296 876 801 425 575 666 1623 613 599 612 3126
"78670" 7698 3390 7811 7489 3670 4258 5919 13503 4269 5763 5134 25988
"78688" 279 48 137 174 102 141 165 481 108 190 241 697
"78689" 9410 3848 7881 9297 4306 4796 7040 17260 5152 5722 5928 31770
"78697" 10060 4579 9613 11341 4820 5793 7764 21415 4891 6332 6000 34125
"78703" 114 53 96 106 56 69 78 231 87 69 88 319
"78709" 3 0 0 0 0 0 1 1 0 0 1 3
"78725" 3 1 9 1 0 1 0 1 0 1 3 24
"78733" 4789 1735 4059 4268 2294 2255 3480 8665 2324 2568 2613 13607
"78748" 37 6 31 7 5 5 10 53 19 9 6 53
"78749" 9849 3999 7093 9769 3740 5107 5182 18501 7091 5677 6340 26214
"78751" 907 428 902 1030 617 953 1171 1922 785 814 831 4011
"78752" 5114 2001 3886 4614 2178 2716 3672 9562 3123 2977 3595 15612
"78753" 72 13 79 15 16 18 45 134 47 47 43 131
"78754" 666 175 470 498 255 239 519 1128 329 342 316 1235
"78755" 1866 619 1599 1420 783 702 1362 3595 1079 1015 1093 5614
"78757" 6684 2607 5644 6866 2999 4235 4909 13939 4996 3774 4756 19760
"78767" 889 360 637 833 413 473 690 1521 487 619 487 2634
"78771" 1918 862 1689 1999 941 960 1770 3488 968 1104 1483 6599
"78772" 20 13 14 20 12 10 8 19 13 8 9 65
"78774" 103 45 104 129 39 89 74 201 72 63 68 279
"78777" 1974 741 1669 1929 818 1004 1554 3713 1317 1336 1322 6185
"78779" 489 163 409 413 199 254 380 845 268 359 315 1625
"78781" 19717 8021 15040 18451 8028 11175 13715 36465 11018 11165 12846 55738
"78783" 9299 3576 7262 8122 3704 4928 6660 17039 5279 5972 6034 30533
"78784" 185 65 222 122 79 147 119 312 167 220 174 553
"78785" 332 87 200 127 83 143 208 634 160 195 243 675
"78787" 2627 1147 2382 2301 1118 1469 2055 5022 1551 1709 1744 8561
"78789" 0 0 0 0 0 2 1 1 0 0 0 0
"78795" 2535 986 1843 2034 972 1224 1647 4272 1357 1824 1474 7687
"78796" 2540 955 2177 2287 1134 1455 1672 5032 1459 1793 1673 8130
"78797" 3333 1248 2923 3154 1425 1885 2560 6361 2117 2133 1964 10404
"78798" 10518 4678 8446 9599 4575 4986 7506 19745 6456 7149 6764 34401
"78801" 27 9 41 19 11 30 25 70 24 31 22 87
"78802" 418 128 247 252 138 141 248 679 174 200 221 1074
"78803" 14 9 18 15 4 17 14 34 20 16 16 55
"78806" 3 1 1 5 2 0 0 0 2 0 3 9
"78808" 5557 2511 5560 6321 2718 3305 4311 12039 3497 3954 3814 16589
"78809" 49 12 49 72 33 33 22 65 35 32 36 98
"78816" 8767 3276 7472 6861 3457 4537 6256 15437 5190 5548 5414 28817
"78825" 3996 1520 3140 3673 1667 1916 3082 7387 2091 2451 2492 12524
"78826" 688 118 367 279 184 230 290 1168 342 252 243 1069
"78829" 12493 4843 9786 11403 5511 6199 9229 21165 6704 8383 7668 40674
"78830" 5917 2417 4228 5235 2762 2539 5378 10706 3311 3730 3678 20934
"78832" 9710 3900 7674 8499 4051 4791 7197 18353 5436 6098 6188 29471
"78833" 2594 1091 2111 2434 1123 1279 1971 5202 1475 1575 1712 8214
"78834" 2207 874 1946 2168 921 1296 1550 4292 1224 1473 1345 7439
"78885" 7219 2672 7235 6424 3222 3917 5233 13473 4455 4945 4425 25883
"78887" 5139 1916 4457 4936 2252 3539 3933 9583 4195 3648 3540 14173
"78889" 19840 8313 19225 21967 8456 14512 16573 41634 14938 16091 15857 71162
"78890" 1976 656 1277 1477 686 926 1220 3305 925 1170 974 5195
"78891" 21673 9979 20411 24420 10379 12296 15185 39705 11394 16766 13366 78368
"78892" 1551 413 862 860 532 417 815 2696 519 695 665 2826
"78893" 7369 2993 6171 7098 3399 3762 5563 13284 4116 5059 4506 25548
"78894" 11696 4594 8082 9541 4774 5177 8021 21818 5766 6451 7309 46398
"78895" 2562 1120 2376 2316 1217 1339 2059 5152 1461 1755 1592 9127
"78896" 402 208 308 503 190 143 205 779 146 436 232 898
"78903" 7903 3145 5632 7585 3693 3259 5853 14380 4428 4670 4956 26999
"78906" 85 17 35 72 23 35 47 165 45 48 54 160
"78908" 5498 2765 5000 7037 3052 3054 5727 12024 3990 4898 4598 19312
"78910" 11 3 9 5 4 7 13 16 6 15 5 25
"78911" 0 0 0 0 0 0 0 0 1 0 3 0
"78912" 3549 1607 3323 3510 1693 2011 2345 7061 2050 2122 2269 12098
"78913" 5765 2394 4460 5079 2508 2610 3930 11276 3453 3477 3453 17858
"78914" 807 283 639 697 340 416 652 1513 516 497 494 2761
"78919" 51 12 49 45 13 26 30 88 33 31 28 108
"78920" 25760 11348 22865 25973 12418 14154 21034 48290 16019 18680 17849 93673
"78921" 888 344 606 769 314 356 503 1448 446 574 472 2550
"78923" 61 36 52 37 26 32 36 166 50 57 32 172
"78925" 1421 605 1425 1567 664 815 1139 2875 693 849 752 4942
"78926" 8963 3658 7474 8884 4301 4240 6294 16094 5292 5745 5405 31248
"78928" 13498 4770 9317 11244 5705 4854 8814 22945 7352 7838 7473 43893
"78929" 6555 2878 6248 6911 3302 3390 5040 11764 3284 3741 3679 23552
"78933" 28 6 37 26 13 8 26 55 24 32 30 81
"78935" 3099 1391 2925 3276 1596 1685 2567 5614 1768 2339 1961 11483
"78937" 3610 1645 2959 3604 1634 2412 3406 6929 2506 2439 2743 12212
"78938" 3129 1287 2586 2822 1408 1660 2161 5704 1732 1978 1910 10516
"78943" 3732 1563 3380 4138 1549 2459 3122 7138 2614 2701 3145 13299
"78977" 85 42 59 46 23 20 81 144 51 156 39 227
"79043" 4574 1874 4179 4401 2303 2362 3622 8026 2559 3312 2873 18104
"79044" 6958 3042 6719 7316 3288 4031 5337 12955 3726 5193 4162 24994
"79059" 1697 666 1229 1409 685 622 1059 2643 835 1135 966 4796
"791260" 120 24 69 74 62 59 85 219 78 56 87 318
"791294" 311 99 219 287 129 98 190 581 183 197 215 944
"791338" 0 0 1 0 0 0 1 2 0 0 0 0
"791411" 148 33 114 116 45 86 104 265 144 98 74 349
"79196" 8277 3901 6685 8124 3713 4082 6180 15086 4883 6155 5510 26649
"79201" 3377 1719 3378 5296 1735 2540 3263 7391 2484 2840 3395 11933
"79202" 1377 541 1005 1448 533 659 1113 3136 853 870 1003 4297
"79221" 1685 541 1266 1169 483 658 1014 3276 899 844 1008 4004
"79233" 4094 1607 3155 3556 1658 2300 2820 7446 2204 2692 2817 13197
"79235" 40 9 46 22 7 22 38 100 37 33 33 100
"79263" 4336 1591 3888 4179 1629 2536 3137 8358 2960 2686 2712 12516
"79264" 7138 2487 5686 6497 3096 3607 4990 14579 4458 4665 4579 19836
"79362" 3543 1909 4432 7231 2206 3623 3747 7313 2588 3042 3719 15865
"79401" 0 0 1 0 0 0 0 0 0 0 0 0
"79455" 0 0 0 0 1 0 0 1 0 0 1 0
"79456" 2013 747 1637 1637 794 959 1322 3588 1013 1035 1235 6286
"79459" 0 1 2 0 0 0 5 5 2 5 0 4
"79464" 5800 2311 4579 4915 2600 2894 4619 10057 3618 3915 3734 19150
"79554" 2621 976 2003 2370 1008 1222 1650 4773 1334 1671 1524 7890
"79555" 48072 16604 35774 37699 16860 21066 29060 87568 24086 24738 29662 132026
"79560" 8618 3616 7487 7909 3936 4560 6245 16020 5142 5539 5629 29473
"79565" 310 103 286 307 200 178 294 499 234 278 263 1170
"79566" 5058 2267 4531 5178 2419 2401 3798 8433 2936 3774 3288 18291
"80280" 7713 3468 7076 8836 4153 4657 6488 13942 4762 6351 5249 29429
"80281" 17072 7816 15324 16709 8365 10414 14351 35276 10750 10905 11890 60955
"80283" 2326 912 2424 2440 1273 1403 2071 3836 1653 1727 1637 8494
"80284" 3200 1359 2726 3005 1451 1579 2312 5752 1725 2261 2045 10838
"80285" 12075 4634 7857 10056 4293 6272 8207 18611 6093 6989 7445 32017
"80286" 11120 4835 8513 11149 5457 5407 9250 18902 6335 7119 7969 41518
"80287" 148932 77848 171770 181341 79004 120258 143538 277375 94529 101858 132811 579222
"80288" 8712 3532 7667 8714 3877 3986 6450 16647 4968 6068 5096 29730
"80289" 5098 1795 4369 4843 2219 2445 3580 10386 3214 2993 3508 16394
"80290" 2281 743 1905 2378 1022 1042 1490 3713 1297 1285 1326 6905
"80291" 3935 1512 3614 3825 1710 1916 3070 6543 1964 2793 2507 14233
"80292" 4464 1727 3248 4211 2228 2310 3427 7438 3046 2724 2846 14686
"80294" 19034 8634 17865 22309 9382 10510 14330 38297 10537 13085 12484 60751
"80297" 123 56 104 121 47 48 93 293 79 98 86 426
"80334" 76 24 71 62 34 43 29 131 63 45 43 219
"80384" 3 6 6 8 1 6 7 15 3 6 6 25
"80385" 2383 926 1963 1924 933 1139 1751 3992 1317 1601 1413 7186
"80509" 7111 3161 6612 7246 3185 3892 5736 12871 4236 5191 4855 24057
"80515" 531 152 318 284 133 169 287 853 298 233 254 1114
"80517" 5820 2186 4347 5510 2373 2861 4461 10394 3483 3527 3700 16878
"80706" 0 0 0 0 0 0 0 0 0 0 0 0
"80707" 1257 597 1426 1599 712 1029 1217 2493 859 1076 1036 5748
"80708" 2811 1216 2768 3124 1682 1780 2824 5664 1914 2413 1920 11784
"80718" 429 158 415 323 216 258 283 909 293 293 282 1212
"80719" 4570 1673 4973 3905 1936 2625 3724 8381 2758 3104 2519 16277
"80720" 126 38 89 172 82 120 115 284 111 121 68 507
"80721" 1 1 0 5 7 9 0 5 3 3 8 19
"80732" 4315 1761 3321 3607 1709 2050 3304 8016 2511 2523 2842 12662
"80733" 127 75 132 194 54 88 73 308 104 83 159 380
"80743" 7172 2761 6328 7274 3221 3981 5397 12810 4418 4971 4742 23947
"80744" 5633 2504 5399 5725 2698 3343 4858 11751 3044 3914 3893 19352
"80748" 11920 4713 9944 11377 5501 6255 8818 21578 6930 7418 7426 38824
"80749" 579 208 294 476 269 228 305 1082 319 285 286 1664
"80750" 14469 5349 10360 12201 5555 6690 9776 25985 7827 8509 8730 43043
"80751" 4902 1917 3819 4390 1987 2444 3679 8677 2508 3148 3208 15446
"80752" 1763 638 1600 1592 664 837 1254 3013 1246 1013 1077 6055
"80782" 818 178 510 628 341 521 488 1393 667 469 538 2452
"80794" 14 6 17 10 3 4 19 50 7 16 7 45
"80795" 12238 5301 12279 12197 5590 6745 8988 22461 7422 8845 8665 37492
"80796" 536 426 1088 134 448 236 978 1374 244 697 317 3091
"80797" 652 72 201 54 75 123 201 1226 307 107 149 849
"80837" 6333 2921 6231 6678 2934 3257 4684 12812 3653 4624 4306 19627
"80838" 198 105 296 141 79 127 169 296 85 189 130 1292
"80857" 0 0 1 0 0 1 0 0 0 0 0 1
"80859" 5837 1492 3328 4466 1539 2788 2734 8807 3452 2730 3094 12771
"80860" 2252 745 1568 1982 955 943 1296 3865 1160 1317 1345 6098
"80861" 6015 2115 3044 4309 1617 2697 3039 7975 2082 2849 3416 12523
"80876" 36990 14557 29629 36174 15183 18189 25812 64330 21754 24724 23387 116595
"80877" 2542 1280 2618 2713 1359 1318 2275 5784 1607 1887 2053 9853
"80879" 8226 5345 13750 31164 6480 13655 10168 18862 8992 10982 14562 65885
"80880" 2500 892 2145 2380 1133 1374 1926 4430 1562 1822 1569 7726
"80883" 14 5 7 8 2 7 4 16 2 6 8 45
"80884" 19109 8167 15645 18161 7983 8401 12571 35285 9105 13123 11118 60203
"80885" 382 96 282 709 151 398 317 626 358 233 368 1584
"80886" 17834 7276 12930 16783 7542 8186 10875 31993 8997 11567 9925 57206
"80888" 8612 3304 6495 8616 4327 3584 5989 17829 3829 5041 5093 26028
"80889" 7528 3127 6420 6964 3280 3634 5146 14441 4164 4864 4876 23650
"80890" 3428 1448 2811 2799 1616 1849 3171 7198 2245 2304 2558 10415
"80891" 42029 25843 43892 49829 21707 20836 35263 67331 21778 35036 37279 167617
"80892" 1287 920 1906 966 676 1199 2154 3073 883 1131 1713 4242
"80893" 17 7 23 23 15 13 12 20 8 18 8 60
"80898" 15148 6340 13333 14632 7119 7920 12648 27972 8520 8855 9768 51496
"80901" 676 100 258 420 197 135 211 1060 255 140 178 1479
"80902" 947 410 864 905 392 553 685 1834 515 667 631 3361
"80903" 7 4 0 9 3 10 5 12 4 5 4 14
"80904" 6470 2707 6338 7701 3140 4091 5139 12654 4566 5664 5253 22295
"80905" 7804 3164 6098 6819 3353 3444 5238 14300 3929 4446 4484 24085
"80906" 12 7 13 10 6 4 6 37 19 18 10 42
"80907" 2429 930 2108 1952 1059 1185 1860 4478 1176 1491 1548 8087
"80908" 0 0 0 0 0 0 0 0 0 0 0 1
"80909" 7375 2735 5357 6487 2606 3127 4126 13069 4692 4454 4898 21622
"80910" 1665 1262 1481 1587 858 1218 1993 2974 860 1458 1760 11663
"80911" 5626 2014 5152 4984 2500 3219 4701 9439 3598 4298 3760 20455
"80912" 7051 2767 5642 6197 3060 3675 5021 13961 4416 3997 4352 21103
"80913" 32345 13888 25784 29039 13879 17645 25677 64180 19669 20582 22263 101520
"80914" 40138 23118 35458 50989 24077 22126 28088 71849 27060 32265 30830 156098
"80915" 3088 1271 2607 2864 1284 1371 2187 5706 1661 1975 1761 9415
"80976" 1777 438 1218 591 1646 362 553 3313 774 1234 661 4018
